doc_id,pb_folder,source_folder,language,language_confidence,abstract_length,clean_abstract_length,file_name
f2216007a073,5 - Global Freshwater Use,No SDG,en,0.9999976939810608,1163,1163,"Holocene sea levels and palaeoenvironments, Malay-Thai Peninsula, southeast Asia.pdf"
491cd02d01cd,5 - Global Freshwater Use,SDG13,en,0.9999955580219756,5790,5790,Atlantic Geoscience Society.pdf
50bc85c8dfa5,5 - Global Freshwater Use,No SDG,en,0.9999962538694058,1535,1535,Production of β-methylamino-L-alanine (BMAA) and Its Isomers by Freshwater Diatoms.pdf
78a3da71c3fd,5 - Global Freshwater Use,No SDG,en,0.9999963295791058,1312,1312,Response of Arctic Ocean stratification to changing river runoff in a column model.pdf
a8f8fca16a7f,5 - Global Freshwater Use,No SDG,en,0.9999943391278636,552,552,"Assessment of biodiversity, global distribution, and putative ecological niches of suessiacean dinoflagellates by DNA metabarcoding.pdf"
81a2071c7d3b,5 - Global Freshwater Use,No SDG,en,0.999995960187967,1142,1142,Sensor Capability and Atmospheric Correction in Ocean Colour Remote Sensing.pdf
7f70ba66f24a,5 - Global Freshwater Use,SDG13,en,0.9999945035541936,1823,1823,Understanding model diversity in future precipitation projections for South America.pdf
52aa68613861,5 - Global Freshwater Use,No SDG,en,0.9999973947324748,1500,1500,A methanotrophic archaeon couples anaerobic oxidation of methane to Fe(III) reduction.pdf
f0ed15e50e8e,5 - Global Freshwater Use,No SDG,en,0.9999956451429955,2499,2499,"hierfstat, a package for r to compute and test hierarchical F‐statistics.pdf"
a9cdfa7a248e,5 - Global Freshwater Use,No SDG,en,0.9999967831283756,3045,3045,Spatial Representativeness of Environmental DNA Metabarcoding Signal for Fish Biodiversity Assessment in a Natural Freshwater System.pdf
54911cf3c9c7,5 - Global Freshwater Use,No SDG,en,0.9999978567109828,3807,3807,Important Bird and Biodiversity Areas (IBAs)_ the development and characteristics of a global inventory of key sites for biodiversity.pdf
44d21e94e4f2,5 - Global Freshwater Use,No SDG,en,0.9999977349334096,571,571,Influence of different LCIA methods on an exemplary scenario analysis from a process development LCA case study.pdf
a07ab7e3af55,5 - Global Freshwater Use,No SDG,en,0.9999976763425822,1583,1583,Toward an Assessment of the Global Inventory of Present-Day Mercury Releases to Freshwater Environments.pdf
fc82061d23d2,5 - Global Freshwater Use,No SDG,en,0.999995856884872,4763,4763,Overwintering behaviour in sea turtles_ dormancy is optional.pdf
9b3cb1183515,5 - Global Freshwater Use,No SDG,en,0.999997595781538,1093,1093,Ice Sheet Model Intercomparison Project (ISMIP6) contribution to CMIP6.pdf
9d8b11c11357,5 - Global Freshwater Use,No SDG,en,0.9999976352171122,970,970,Characterization and evaluation of carbon nanotube Bucky-Paper membranes for direct contact membrane distillation.pdf
1c55651b91ed,5 - Global Freshwater Use,No SDG,en,0.9999983336060844,7198,7198,Orientation and position of substrata have large effects on epibiotic assemblages.pdf
775e59ce8096,5 - Global Freshwater Use,No SDG,en,0.999997526893106,5512,5512,Using a Risk-based Approach for Derivation of Water Quality Guidelines for Sulphate.pdf
ed7395b3cbb0,5 - Global Freshwater Use,No SDG,en,0.9999975093298892,1050,1050,"Hindcasting the continuum of Dansgaard–Oeschger variability_ mechanisms, patterns and timing.pdf"
2d062374efa2,5 - Global Freshwater Use,No SDG,en,0.9999958162901786,1343,1343,"A temporal sediment record of microplastics in an urban lake, London, UK.pdf"
2b4260a84ed4,5 - Global Freshwater Use,No SDG,en,0.9999979243154666,4771,4771,Typical freshwater bacteria_ an analysis of available 16S rRNA gene sequences from plankton of lakes and rivers.pdf
1be9feb1cf20,5 - Global Freshwater Use,No SDG,en,0.9999975445037752,1571,1571,Methane flux from the central Amazonian floodplain.pdf
ab931c264219,5 - Global Freshwater Use,No SDG,en,0.99999701891732,534,534,Consistent characterisation factors at midpoint and endpoint relevant to agricultural water scarcity arising from freshwater consumption.pdf
c54bd00af0b5,5 - Global Freshwater Use,No SDG,en,0.9999979023056031,1270,1270,Climate Change Assessment and Agriculture in General Equilibrium Models_ Alternative Modeling Strategies.pdf
48a466d183f9,5 - Global Freshwater Use,No SDG,en,0.9999978171671906,2429,2429,Clustered versus catastrophic global vertebrate declines.pdf
efdaa5fa832d,5 - Global Freshwater Use,No SDG,en,0.9999975118730812,2410,2410,Ecoengineering with Ecohydrology_ Successes and failures in estuarine restoration.pdf
59ce955de0bb,5 - Global Freshwater Use,No SDG,en,0.9999972017570892,567,567,The ECMWF operational ensemble reanalysis–analysis system for ocean and sea ice_ a description of the system and assessment.pdf
e94f3a3a8624,5 - Global Freshwater Use,SDG2,en,0.9999969542779346,1716,1716,Development of healthy and sustainable food-based dietary guidelines for the Netherlands.pdf
63c22f692407,5 - Global Freshwater Use,No SDG,en,0.999997489893401,2125,2125,Generation of Priority Research Questions to Inform Conservation Policy and Management at a National Level.pdf
e9722863b198,5 - Global Freshwater Use,No SDG,en,0.9999964350339164,2298,2298,Impacts of Mainstream Hydropower Dams on Fisheries and Agriculture in Lower Mekong Basin.pdf
66729225bd68,5 - Global Freshwater Use,No SDG,en,0.9999986529830488,1854,1854,Groundwater use for irrigation – a global inventory.pdf
360e7c067a27,5 - Global Freshwater Use,No SDG,en,0.9999949412166972,1787,1787,The conservation status of the world’s freshwater molluscs.pdf
777f63fd4e82,5 - Global Freshwater Use,SDG14,en,0.9999971545143372,2575,2575,Climate model configurations of the ECMWF Integrated Forecasting System (ECMWF-IFS cycle 43r1) for HighResMIP.pdf
dfacb1602485,5 - Global Freshwater Use,No SDG,en,0.9999967164871848,4990,4990,A georeferenced rRNA amplicon database of aquatic microbiomes from South America.pdf
dce97f578f58,5 - Global Freshwater Use,No SDG,en,0.9999963046724892,1512,1512,Mangrove Forest Distributions and Dynamics in Madagascar (1975–2005).pdf
9732e02e4c01,5 - Global Freshwater Use,No SDG,en,0.999996110701562,1786,1786,"First Report of the Co-occurrence of Cylindrospermopsin, Nodularin and Microcystins in the Freshwaters of Lake Victoria, Tanzania.pdf"
f5495fc691d2,5 - Global Freshwater Use,No SDG,en,0.9999972133551857,1623,1623,Ammonium toxicity in eelgrass Zostera marina.pdf
5d19037736f0,5 - Global Freshwater Use,No SDG,en,0.9999959025724228,561,561,"The Response of Salinity Stress-Induced A. tricolor to Growth, Anatomy, Physiology, Non-Enzymatic and Enzymatic Antioxidants.pdf"
2cca03b7a82b,5 - Global Freshwater Use,No SDG,en,0.9999976778832814,1786,1786,Forecasting changes in precipitation and temperatures of a regional watershed in Northern Iraq using LARS-WG model.pdf
626d7e47b8ff,5 - Global Freshwater Use,No SDG,en,0.9999959573422486,621,621,Genome sequence of the bioplastic-producing “Knallgas” bacterium Ralstonia eutropha H16.pdf
1ce8588b5177,5 - Global Freshwater Use,No SDG,en,0.9999958833401834,1367,1367,A Study on the Improvement of the Photothermal Characteristics of the Adsorbent for Sorption-Based Atmospheric Water Harvesting Driven by Solar.pdf
ee785f40c874,5 - Global Freshwater Use,No SDG,en,0.9999957103947134,571,571,Oceanic forcing of penultimate deglacial and last interglacial sea-level rise.pdf
3e3363eaf1b3,5 - Global Freshwater Use,No SDG,en,0.999996794941342,2071,2071,How organic carbon derived from multiple sources contributes to carbon sequestration processes in a shallow coastal system_.pdf
61c5ef71efb6,5 - Global Freshwater Use,SDG14,en,0.9999968081206436,1343,1343,Legal Lamination to Transboundary Movement of Plastic Pollutants.pdf
8a3ef856a37a,5 - Global Freshwater Use,No SDG,en,0.9999967885059822,1193,1193,"The epidemiology of primary amoebic meningoencephalitis in the USA, 1962–2008.pdf"
9275249d37b1,5 - Global Freshwater Use,No SDG,en,0.9999970070732752,646,646,"History, Status, and Future of Oyster Culture in France.pdf"
d60744aa03d2,5 - Global Freshwater Use,No SDG,en,0.9999973560332852,2500,2500,Water Supply and Health.pdf
f9fa5ef11c81,5 - Global Freshwater Use,No SDG,en,0.9999993476502356,980,980,Design and implementation of the infrastructure of HadGEM3_ the next-generation Met Office climate modelling system.pdf
0df57a32622a,5 - Global Freshwater Use,No SDG,en,0.9999958432516356,2497,2497,"Linking ETM physics, zooplankton prey, and fish early-life histories to striped bass Morone saxatilis and white perch M. americana recruitment.pdf"
e38931474c42,5 - Global Freshwater Use,No SDG,en,0.9999971326622036,1792,1792,"Seasonal variation in nutrients, pelagic primary production and grazing in a high-Arctic coastal marine ecosystem, Young Sound, Northeast Greenland.pdf"
c36b323b0cc5,5 - Global Freshwater Use,SDG13,en,0.999997060244762,1729,1729,The impact of oceanic heat transport on the atmospheric circulation.pdf
103ac1f335fe,5 - Global Freshwater Use,No SDG,en,0.9999963401425912,2499,2499,The Biological Assessment and Rehabilitation of the World’s Rivers_ An Overview.pdf
9450709a296b,5 - Global Freshwater Use,No SDG,en,0.9999975753411442,2216,2216,A global wetland methane emissions and uncertainty dataset for atmospheric chemical transport models (WetCHARTs version 1.0).pdf
3e713b4c8d88,5 - Global Freshwater Use,No SDG,en,0.9999964972183608,1465,1465,Evaluation of the Grey Water Footprint Comparing the Indirect Effects of Different Agricultural Practices.pdf
006c639dafd6,5 - Global Freshwater Use,No SDG,en,0.9999966523506404,2499,2499,Science for managing ecosystem services_ Beyond the Millennium Ecosystem Assessment.pdf
657de0643dc2,5 - Global Freshwater Use,No SDG,en,0.99999707262625,2048,2048,Snow cover variability and trend over the Hindu Kush Himalayan region using MODIS and SRTM data.pdf
efb1b08a09c7,5 - Global Freshwater Use,No SDG,en,0.999997540683372,1587,1587,Climatologically Significant Effects of Some Approximations in the Bulk Parameterizations of Turbulent Air–Sea Fluxes.pdf
3d3933bb877a,6 - Land System Change,SDG11,en,0.9999978112517024,1765,1765,HEALTH AND WELLBEING RE-VISITED; AN EXPLORATORY STUDY TOWARDS A “HEALTHY & WELLBEING” UNIVERSITY CAMPUS.pdf
7aef20d464ee,6 - Land System Change,No SDG,en,0.9999944150221182,2008,2008,Soil carbon dioxide emissions from a rubber plantation on tropical peat.pdf
c92f5224be73,6 - Land System Change,SDG9,en,0.9999974952719032,1407,1407,An economic and financial exploratory.pdf
12aadd56e657,5 - Global Freshwater Use,No SDG,en,0.9999978772278856,2126,2126,Assessing water security in the São Paulo metropolitan region under projected climate change.pdf
ad0e2a4ccc0c,5 - Global Freshwater Use,No SDG,en,0.99999780567483,1317,1317,"Relational Values of Cultural Ecosystem Services in an Urban Conservation Area_ The Case of Table Mountain National Park, South Africa.pdf"
b2e0093480c9,6 - Land System Change,SDG11,en,0.9999964738142596,1139,1139,"Sand, silt, salt, water_ entropy as a lens for design in post-industrial landscapes.pdf"
2ee292dac6c5,6 - Land System Change,No SDG,en,0.9999953287329628,2925,2925,"Assessment of Landscape Change of Lesser Himalayan Road Corridor of Uttarakhand, India.pdf"
4233f0a3f4e1,6 - Land System Change,No SDG,en,0.9999963730600504,2801,2801,"Pastoral Resilience among the Maasai Pastoralists of Laikipia County, Kenya.pdf"
b114d607fc20,6 - Land System Change,SDG7,en,0.9999944136832604,2279,2279,Influence of anthropogenic emission inventories on simulations of air quality in China during winter and summer 2010.pdf
8df07cb975f9,6 - Land System Change,SDG2,en,0.999997667564382,1776,1776,Barriers and drivers for sustainable business model innovation based on a radical farmland change scenario.pdf
2f22e9287d51,6 - Land System Change,SDG11,en,0.9999964898038728,2473,2473,The Nature of Cities_ The Scope and Limits of Urban Theory.pdf
098aad209b22,6 - Land System Change,No SDG,en,0.9999971440334744,676,676,Systematic Social Observation of Public Spaces_ A New Look at Disorder in Urban Neighborhoods.pdf
b1b7389bf921,6 - Land System Change,SDG5,en,0.9999945463793796,1279,1279,From cyborg feminism to drone feminism_ Remembering women’s anti-nuclear activisms.pdf
d7ee44a9ba4f,6 - Land System Change,No SDG,en,0.999997203321453,1114,1114,Climate sensitivity in the Anthropocene.pdf
4b08af700f8d,6 - Land System Change,No SDG,en,0.9999981153806328,2147,2147,"Land-Use_Land-Cover Change Analysis and Urban Growth Modelling in the Greater Accra Metropolitan Area (GAMA), Ghana.pdf"
e54a64612267,6 - Land System Change,No SDG,en,0.999997970903186,2732,2732,On the nature of rainfall intermittency as revealed by different metrics and sampling approaches.pdf
3e627f0e195a,6 - Land System Change,No SDG,en,0.999997644272882,1765,1765,Investigating the Norse Harbour of Igaliku (Southern Greenland) Using an Integrated System of Side-Scan Sonar and High-Resolution Reflection Seismics.pdf
8d67cc74e04b,6 - Land System Change,No SDG,en,0.9999956466564665,1143,1143,Induced Agricultural Production Organizations under the Transition of Rural Land Market_ Evidence from China.pdf
a4fb643800d7,6 - Land System Change,SDG13,en,0.9999973555017082,925,925,Radioactivity in the Atmosphere.pdf
8cda6cca5ba1,6 - Land System Change,SDG4,en,0.9999971856821088,2497,2497,"Knowledge, beliefs and pedagogy_ how the nature of science should inform the aims of science education (and not just when teaching evolution).pdf"
6f65d7f2f5f8,6 - Land System Change,No SDG,en,0.9999975133285318,1839,1839,Analyzing The Impacts Of Land Cover Change To The Hydrologic And Hydraulic Behaviours Of The Philippines Third Largest River Basin.pdf
0d8a1e387934,6 - Land System Change,SDG9,en,0.9999948963190736,1278,1278,Remotely Sensed Data Processing on Grids by Using GreenLand Web Based Platform.pdf
9399a2e449ce,6 - Land System Change,SDG3,en,0.9999967462538156,1348,1348,Satellite data geoprocessing to estimate PM2.5 over the Megalopolis of Central Mexico.pdf
e9b52919f2da,6 - Land System Change,No SDG,en,0.9999941157800528,1840,1840,mizuRoute version 1_ a river network routing tool for a continental domain water resources applications.pdf
b73c5a756816,6 - Land System Change,No SDG,en,0.9999968923140286,833,833,Decline of Geladandong Glacier Elevation in Yangtze River’s Source Region_ Detection by ICESat and Assessment by Hydroclimatic Data.pdf
dd4b15451eb4,6 - Land System Change,No SDG,en,0.9999969999791514,2459,2459,Reproductive Characteristics of a Populus euphratica Population and Prospects for Its Restoration in China.pdf
5e40919b8af8,6 - Land System Change,SDG13,en,0.9999973805366794,2942,2942,Configuration and evaluation of a global unstructured mesh atmospheric model (GRIST-A20.9) based on the variable-resolution approach.pdf
243bd1ad8641,6 - Land System Change,No SDG,en,0.9999969027023584,3512,3512,Reducing Insecticide Use in Broad-Acre Grains Production_ An Australian Study.pdf
7cbbead1cfb3,6 - Land System Change,SDG7,en,0.9999975192873868,1663,1663,Potential climatic impacts and reliability of very large-scale wind farms.pdf
e8f146818aef,6 - Land System Change,No SDG,en,0.9999954758278355,634,634,Remote sensing and geographic information systems technics for spatial-based development planning and policy.pdf
b9a2e78c7b82,6 - Land System Change,No SDG,en,0.9999974110722458,570,570,"Transhumant Pastoralism in the Nanda Devi Biosphere Reserve, India.pdf"
4a0e5304239d,6 - Land System Change,SDG10,en,0.9999967416411796,1554,1554,The peaks of eternal light_ A near-term property issue on the moon.pdf
805a8e2d6a7c,6 - Land System Change,No SDG,en,0.999996220811782,1334,1334,Spatiotemporal Characteristics and Driving Force of Ecosystem Health in an Important Ecological Function Region in China.pdf
b268a77b9e4e,6 - Land System Change,No SDG,en,0.9999965203252308,3543,3543,Influence of Agropastoral System Components on Mountain Grassland Vulnerability Estimated by Connectivity Loss.pdf
db50b9a4c8f3,6 - Land System Change,SDG8,en,0.9999958291674252,974,974,The global gig economy_ Towards a planetary labour market_.pdf
33e7105386c0,6 - Land System Change,SDG11,en,0.9999981708925354,1482,1482,"Perception of Urban Dwellers on the Impact of Brickfields' Smoke Emissions on Socioeconomic Conditions and Human Health_ A Case Study of Pabna, Bangladesh.pdf"
f1c2fcd839b3,6 - Land System Change,No SDG,en,0.9999960870040374,551,551,"Development and application of a bioeconomic efficiency index for beef cattle production in Rio Grande do Sul, Brazil.pdf"
4ab76369c1db,6 - Land System Change,No SDG,en,0.999996727893994,2187,2187,Mountain pastoralism in transition_ Consequences of legalizing Cordyceps collection on yak farming practices in Bhutan.pdf
b120c532a0f3,6 - Land System Change,No SDG,en,0.9999958487929274,2178,2178,Mapping Land Use_Cover Dynamics of the Yellow River Basin from 1986 to 2018 Supported by Google Earth Engine.pdf
a0e316732ffd,6 - Land System Change,No SDG,en,0.9999950013865784,1075,1075,"Legacies, socio-economic and biophysical processes and drivers_ the case of future forest cover expansion in the Polish Carpathians and Swiss Alps.pdf"
e10f8e855e1d,6 - Land System Change,No SDG,en,0.999996446283346,1329,1329,Does Mexico Have Enough Land to Fulfill Future Needs for the Consumption of Animal Products_.pdf
bfe2b87789c9,6 - Land System Change,No SDG,en,0.9999966695904334,1513,1513,"Stakeholder-Driven Policies and Scenarios of Land System Change and Environmental Impacts_ A Case Study of Owyhee County, Idaho, United States.pdf"
662818aff829,6 - Land System Change,SDG11,en,0.9999951144128114,2468,2468,Synoptic Tactics_ Mapping Territorial Transgressions.pdf
53c979c0a5cb,6 - Land System Change,No SDG,en,0.9999954323351176,1724,1724,Native forests but not agroforestry systems preserve arbuscular mycorrhizal fungal species richness in southern Ethiopia.pdf
d0b54f64ade9,6 - Land System Change,No SDG,en,0.9999982977839628,1355,1355,Labile and stable fractions of soil organic matter under management systems and native cerrado.pdf
d418cdcbdedd,6 - Land System Change,SDG7,en,0.999996712049143,1954,1954,"Evaluation of the Surface Energy Balance System (SEBS) applied to ASTER imagery with flux-measurements at the SPARC 2004 site (Barrax, Spain).pdf"
c64632ffab17,6 - Land System Change,No SDG,en,0.999995618011118,3758,3758,A geographically weighted random forest approach for evaluate forest change drivers in the Northern Ecuadorian Amazon.pdf
2b1eb832586f,6 - Land System Change,No SDG,en,0.9999983998016164,1278,1278,"Climate change, pastoral migration, resource governance and security_ the Grazing Bill solution to farmer-herder conflict in Nigeria.pdf"
c2863b37c8ef,6 - Land System Change,No SDG,en,0.999998096981561,1987,1987,Recent rates of sedimentation on irregularly flooded Boreal Baltic coastal wetlands_ Responses to recent changes in sea level.pdf
70f693b8a76e,6 - Land System Change,SDG6,en,0.9999972388980586,1458,1458,"Water Group Exospheres and Surface Interactions on the Moon, Mercury, and Ceres.pdf"
49b71abbf8d0,6 - Land System Change,No SDG,en,0.999998328067881,1355,1355,"Geological interpretation of current subsidence and uplift in the London area, UK, as shown by high precision satellite-based surveying.pdf"
d002a922aec5,6 - Land System Change,No SDG,en,0.9999965741104456,2977,2977,Linking the Abundance of Estuarine Fish and Crustaceans in Nearshore Waters to Shoreline Hardening and Land Cover.pdf
cbae7bbc4333,6 - Land System Change,No SDG,en,0.9999964040785568,664,664,Use of field and laboratory methods for estimating unsaturated hydraulic properties under different land uses.pdf
db45b07793f4,6 - Land System Change,SDG7,en,0.9999965891699694,548,548,Adjustment of wind-drift effect for real-time systematic error correction in radar rainfall data.pdf
fd5e38820a05,6 - Land System Change,No SDG,en,0.9999973054188078,2207,2207,"Spatial Analysis of the Drivers, Characteristics, and Effects of Forest Fragmentation.pdf"
02ebfbefed52,6 - Land System Change,No SDG,en,0.9999977424648372,1175,1175,Land use change affects water erosion in the Nepal Himalayas.pdf
3bbd6f08b6ac,6 - Land System Change,No SDG,en,0.9999971040774606,1750,1750,Systems Approach to Management of Water Resources—Toward Performance Based Water Resources Engineering.pdf
23e23d4657eb,6 - Land System Change,No SDG,en,0.9999981216084518,1232,1232,Decline in New Zealand's freshwater fish fauna_ effect of land use.pdf
a1bc1cd8a6b9,6 - Land System Change,No SDG,en,0.999996200273,1345,1345,Landscape-Based Visions as Powerful Boundary Objects in Spatial Planning_ Lessons from Three Dutch Projects.pdf
0747ee638ce0,6 - Land System Change,No SDG,en,0.9999980346305776,1043,1043,Quantifying the risk mitigation efficiency of changing silvicultural systems under storm risk throughout history.pdf
697b132b1c14,6 - Land System Change,SDG12,en,0.999996983668815,1702,1702,"Recyclability, durability and water vapour adsorption of unstabilised and stabilised compressed earth bricks.pdf"
9ff360edc246,6 - Land System Change,No SDG,en,0.9999975690485372,1766,1766,Assessments of the Northern Hemisphere snow cover response to 1.5 and 2.0 °C warming.pdf
3bb86d3f1d44,6 - Land System Change,No SDG,en,0.999995139962316,1149,1149,"Kesiapan Petani Kelapa Sawit Swadaya dalam Implementasi ISPO_ Persoalan Lingkungan Hidup, Legalitas dan Keberlanjutan.pdf"
6fb501195f15,6 - Land System Change,No SDG,en,0.9999975518419691,830,830,"Pre-Columbian agricultural landscapes, ecosystem engineers, and self-organized patchiness in Amazonia.pdf"
bbf5ed8cca66,6 - Land System Change,No SDG,en,0.999996804080408,2232,2232,Early Lycophyte Evolution.pdf
7572eb048602,6 - Land System Change,No SDG,en,0.9999949404476828,3531,3531,Reviews and syntheses_ Arctic fire regimes and emissions in the 21st century.pdf
8e0c39744cf1,6 - Land System Change,SDG4,en,0.9999975870041224,605,605,Modern Hard SF_ Simulating Physics in Virtual Reality in Cixin Liu’s _The Three-Body Problem_.pdf
bed0040a5d4b,6 - Land System Change,No SDG,en,0.9999966658779892,2475,2475,Carbon Cycle Response to Temperature Overshoot Beyond 2°C_ An Analysis of CMIP6 Models.pdf
66189a5ecc14,6 - Land System Change,No SDG,en,0.9999972553965676,1289,1289,Development of an Indicator to Monitor Mediterranean Wetlands.pdf
362e76793312,6 - Land System Change,SDG1,en,0.9999968331693148,1535,1535,Infectious disease emergence and global change_ thinking systemically in a shrinking world.pdf
76eedd461af8,6 - Land System Change,SDG13,en,0.9999969929419894,2170,2170,Influence of the representation of convection on the mid-Holocene West African Monsoon.pdf
888d4516378f,6 - Land System Change,SDG13,en,0.8571418747889568,534,534,Commentaries on Top-Cited Boundary-Layer Meteorology Articles.pdf
6a3c77e2e3fb,6 - Land System Change,No SDG,en,0.9999965302620748,1829,1829,The Impact of Land Use Change on Perform (Soil-Water) System in Middle Part of Mesopotamian Plain.pdf
031e218eebb6,6 - Land System Change,No SDG,en,0.9999966882506128,985,985,Green areas in coastal cities – conflict of interests or stakeholders’ perspectives_.pdf
5a06ecb543ec,6 - Land System Change,No SDG,en,0.9999963834883634,620,620,"Monitoring Land Use Land Cover Changes and Modelling of Urban Growth Using a Future Land Use Simulation Model (FLUS) in Diyarbakır, Turkey.pdf"
f7d9712bf7ab,6 - Land System Change,No SDG,en,0.9999968733237116,1648,1648,Modelling Spatial and Temporal Forest Cover Change Patterns (1973-2020)_ A Case Study from South Western Ghats (India).pdf
f21bc832abc6,6 - Land System Change,No SDG,en,0.999994859071976,2274,2274,Disturbance type and species life history predict mammal responses to humans.pdf
37772efc4dff,6 - Land System Change,No SDG,en,0.9999967990950608,1854,1854,Validation and Spatiotemporal Analysis of CERES Surface Net Radiation Product.pdf
2cd777d13b06,6 - Land System Change,No SDG,en,0.9999952202743436,527,527,"Urbanization, Housing, Homelessness and Climate Change.pdf"
ccdd834c241f,6 - Land System Change,No SDG,en,0.9999966843525764,1926,1926,Nitrogen availability determines the long-term impact of land use change on soil carbon stocks in grasslands of southern Ghana.pdf
6a8b58fe4a7f,6 - Land System Change,No SDG,en,0.9999940855190456,2153,2153,"Climate change, wellbeing and resilience in the Weenusk First Nation at Peawanuck_ the Moccasin Telegraph goes global.pdf"
bc0e0fcc32f5,6 - Land System Change,SDG7,en,0.9999967003946246,1570,1570,A comparison of eddy-covariance and large aperture scintillometer measurements with respect to the energy balance closure problem.pdf
170f2b5e15e9,6 - Land System Change,No SDG,en,0.9999977408528476,1062,1062,Perubahan Penutupan Lahan Di Taman Nasional Way Kambas.pdf
04bf901fd941,6 - Land System Change,No SDG,en,0.9999959775193552,1532,1532,Sequestration potential of energy crop Miscanthus x giganteus cultivated in continental part of Croatia.pdf
9070bfafbafc,6 - Land System Change,No SDG,en,0.9999959631602864,1648,1648,Hi-sAFe_ A 3D Agroforestry Model for Integrating Dynamic Tree–Crop Interactions.pdf
9e1320ce502d,6 - Land System Change,SDG13,en,0.9999950183991698,1197,1197,Hurricane Forecasts with a Mesoscale Suite of Models.pdf
40f1744b97ea,6 - Land System Change,SDG5,en,0.9999962895455996,2497,2497,9 - Letter to René Devisch_ Kata Nomon.pdf
6d44492fc642,6 - Land System Change,No SDG,en,0.9999978489716788,1955,1955,Analyzing the Impact of Highways Associated with Farmland Loss under Rapid Urbanization.pdf
b707c0ae8308,6 - Land System Change,SDG1,en,0.999995571627018,1623,1623,Social Mobility_ Mithraism and Cosmography in the 2nd-5th Centuries CE.pdf
1964109f6b2c,6 - Land System Change,SDG11,en,0.999995464429813,668,668,Colouring Outside The Lines Methods For A Global History Of Eastern Eurasia 600 1350.pdf
9c540c6b7af5,6 - Land System Change,SDG7,en,0.9999971878615224,1516,1516,Investigating thermal properties of gas-filled planetary regoliths using a thermal probe.pdf
3e5fff353a4c,6 - Land System Change,SDG13,en,0.9999957986170156,824,824,Climatic conditions for emergence and flight of mountain pine beetle_ implications for long-distance dispersal.pdf
6c6f07be4ce2,7 - Biosphere Integrity,No SDG,en,0.9999973862908806,1633,1633,Reassessment of the Goiânia radioactive waste repository in Brazil using HYDRUS-1D.pdf
6ef0f7e089d7,7 - Biosphere Integrity,No SDG,en,0.9999978200690108,1060,1060,"Plant Antioxidants Affect Human and Gut Health, and Their Biosynthesis Is Influenced by Environment and Reactive Oxygen Species.pdf"
b71c95e19f2b,7 - Biosphere Integrity,No SDG,en,0.999997454775146,848,848,"Radioactive Waste Classification, Management and Environment.pdf"
4e5bf91dbd9b,7 - Biosphere Integrity,No SDG,en,0.9999974592555632,781,781,The biofilm life cycle and virulence of Pseudomonas aeruginosa are dependent on a filamentous prophage.pdf
70b444b24323,7 - Biosphere Integrity,No SDG,en,0.9999959714223604,1187,1187,An Eco-GAME Meta-Evaluation of Existing Methods for the Appreciation of Ecosystem Services.pdf
e0ad3bd5bce4,7 - Biosphere Integrity,No SDG,en,0.9999973451907708,2796,2796,"The Scientific Management of Temperate Conamunities for Conservation_ The 31st Symposium of the British Ecological Society, Southampton, 1989.pdf"
61474665c980,7 - Biosphere Integrity,No SDG,en,0.9999953802877294,875,875,Education_ 7. Integrality of Musical Education Lesson – Praxeological Perspectives.pdf
60d01c43b9e3,7 - Biosphere Integrity,No SDG,en,0.9999971695417104,1117,1117,Methodology for Monitoring Sustainable Development of Isolated Microgrids in Rural Communities.pdf
ca78a4a6722b,7 - Biosphere Integrity,No SDG,en,0.9999978519258312,886,886,An Analysis of the Worldwide Research on the Socio-Cultural Valuation of Forest Ecosystem Services.pdf
d7173924a6cb,7 - Biosphere Integrity,No SDG,en,0.9999990194701536,1715,1715,"The Change of Secondary School Students’ Environmental Consciousness, Attitude and Behaviors with Nature Education Project.pdf"
da529bff27e3,7 - Biosphere Integrity,No SDG,en,0.9999976344000676,2480,2480,Comparative proteome analysis of Milnesium tardigradum in early embryonic state versus adults in active and anhydrobiotic state.pdf
0f84341d7e44,7 - Biosphere Integrity,No SDG,en,0.9999985570592046,1020,1020,Scaling up area-based conservation to implement the Global Biodiversity Framework’s 30x30 target_ The role of Nature’s Strongholds.pdf
8a3d4a75e493,7 - Biosphere Integrity,No SDG,en,0.999996606567123,2499,2499,The need of an ethics of planetary sustainability.pdf
4fd4e6318f61,7 - Biosphere Integrity,No SDG,en,0.9999974917477594,626,626,Analysis of Plantation Management Achievement Based on Sustainable Development.pdf
5d4d91d5bf10,7 - Biosphere Integrity,No SDG,en,0.8571400034892056,2487,2487,The challenge of participatory restoration in rural areas.pdf
f9b78c03e5de,7 - Biosphere Integrity,No SDG,en,0.999995877092196,1523,1523,Indices for Measuring Forest Ecosystem Goods and Services Contribution to the Rural Community_ A Tool for Informed Decisions.pdf
2bc6489e5050,7 - Biosphere Integrity,No SDG,en,0.999997363940096,1910,1910,Unravelling cross-scale and cross-level challenges in Ethiopian forest and landscape restoration governance.pdf
715ccdf3110c,7 - Biosphere Integrity,No SDG,en,0.9999967980170058,829,829,Experimental Ecosystem Natural Capital Accounts In The Republic Of Guinea.pdf
691e52606885,7 - Biosphere Integrity,No SDG,en,0.9999988935334562,572,572,Dispersal network structure and infection mechanism shape diversity in a coevolutionary bacteria-phage system.pdf
6675089a712d,7 - Biosphere Integrity,No SDG,en,0.999997078251791,1481,1481,"Earth system governance_ Local cases, global options.pdf"
